gross_binned,budget_per_minute,likes_per_review,weighted_imdb_score,budget_score_ratio,likes_score_ratio,cluster
50M-100M,265060.2409638554,8.959595959595958,450.79999999999995,4782607.655954857,192.82604503781636,0
50M-100M,247619.04761904763,0.0,1075.2,4062499.3652344737,0.0,0
0-10M,287037.037037037,0.0,857.6,4843749.243164181,0.0,1
50M-100M,229166.6666666667,7.540816326530614,572.3000000000001,3728812.9273198424,125.25421605860754,0
50M-100M,234042.55319148937,0.0,563.2,3437499.462890709,0.0,0
50M-100M,154929.57746478874,0.0,561.0,3333332.828282905,0.0,0
50M-100M,211538.46153846153,0.0,1248.9,3188405.3350137193,0.0,3
50M-100M,283018.8679245283,8.374999999999996,551.0,5172412.90130812,138.62066575505764,0
50M-100M,224489.79591836734,0.0,492.9,4150942.6130296956,0.0,0
50M-100M,220000.0,73.52941176470588,1319.5,3384614.8639054056,2307.6919526627767,3
50M-100M,231578.94736842107,0.0,216.60000000000002,3859648.445675711,0.0,0
50M-100M,205607.47663551403,0.0,1226.1000000000001,3283581.5994654326,0.0,3
50M-100M,225961.53846153847,9.421052631578945,292.5,6025639.480605261,183.5896965154625,0
0-10M,211538.46153846153,8.315789473684212,73.79999999999995,5365852.34979211,38.536575966688815,1
0-10M,174825.17482517482,4.521739130434781,136.39999999999998,4032257.41415203,16.774190842872486,1
0-10M,285714.28571428574,6.4761904761904745,155.79999999999995,5789472.160665221,71.57892853186081,1
50M-100M,260416.66666666666,0.0,754.8,4901959.8231451325,0.0,0
0-10M,201754.38596491228,0.0,710.4000000000001,3593749.43847665,0.0,1
0-10M,144827.58620689655,0.0,1801.8,2692307.3471400836,0.0,3
0-10M,189655.1724137931,94.82758620689656,897.0,2820512.458908659,1410.2562294543295,1
50M-100M,20000.0,0.0,1073.6,327868.7987100333,0.0,0
50M-100M,211538.46153846153,6.939393939393938,568.4,3793102.794292622,118.44825543995591,0
0-10M,239130.4347826087,73.33333333333333,938.6999999999999,3492062.937767788,1746.031468883894,1
0-10M,130434.78260869565,0.0,646.8000000000001,1558441.356046577,0.0,1
0-10M,209523.80952380953,0.0,745.2,4074073.3196160514,0.0,1
0-10M,133333.33333333334,10.316455696202535,569.4,2191780.521673901,111.64382032276433,1
50M-100M,189655.1724137931,58.8235294117647,1958.3999999999999,3235293.641868582,2499.9996323529954,3
50M-100M,210084.03361344538,0.0,2182.7,3424657.0651154704,0.0,3
50M-100M,212871.28712871287,27.071428571428573,175.5,3307691.7988166464,116.61536667455903,0
50M-100M,183760.68376068375,0.0,1116.0,2986110.6963735144,0.0,3
50M-100M,207547.16981132075,0.0,549.4,3283581.5994654326,0.0,0
50M-100M,151785.7142857143,65.21739130434783,1732.5,2698412.2700932906,2857.14240362819,3
50M-100M,154411.76470588235,0.0,253.70000000000005,3559321.430623486,0.0,0
200M+,259259.25925925927,0.0,1271.3999999999999,2692307.3471400836,0.0,2
0-10M,103448.27586206901,0.0,1243.2,1216216.0518626953,0.0,1
50M-100M,177083.33333333334,16.39344262295082,288.0,3541665.928819598,208.33328993056477,0
50M-100M,198113.20754716982,0.0,535.5,3333332.8042328884,0.0,0
50M-100M,170731.70731707316,117.64705882352942,630.0,2799999.6266667163,1333.3331555555792,0
50M-100M,157894.73684210525,0.0,450.00000000000006,3499999.416666764,0.0,0
50M-100M,228260.86956521735,0.0,1162.8,3088234.8399654645,0.0,3
50M-100M,181818.18181818182,0.0,924.0,3030302.5711662774,0.0,0
50M-100M,201923.07692307694,10.430232558139537,391.0,4565216.398866001,194.9999576087049,0
50M-100M,50000.0,23.5,14.5,1034482.4019026197,48.62067288942319,0
0-10M,173469.38775510204,32.11009174311926,1540.6999999999998,2394365.8599484707,985.915354096429,3
50M-100M,175000.0,7.5757575757575815,799.0999999999999,3442622.386455347,163.93439935501647,0
0-10M,187500.0,3.2589285714285694,743.7,3134327.8903988223,54.47760380931277,1
0-10M,205882.35294117648,16.705882352941178,92.79999999999995,3620689.0309156845,48.96550879905021,1
200M+,307017.5438596491,0.0,63.799999999999955,6034481.718192807,0.0,2
0-10M,269565.2173913043,30.456852791878173,1332.8,4558822.858996638,882.3528114187042,3
100M-200M,156521.73913043478,68.08510638297872,1989.0,2117646.809688611,1882.3527197232097,3
10M-50M,150000.0,0.0,244.20000000000005,2727272.3140496495,0.0,1
10M-50M,143710.14814814815,0.0,1316.7,2519593.179273613,0.0,3
50M-100M,222222.22222222222,0.0,695.6,4255318.24354931,0.0,0
10M-50M,280000.0,0.0,320.0,4374999.316406356,0.0,0
10M-50M,314285.71428571426,6.557377049180332,665.5,5999998.909091108,145.45451900826924,0
10M-50M,212765.95744680852,0.0,427.0,2857142.44897965,0.0,0
10M-50M,198019.801980198,0.0,1107.6,2816901.011704083,0.0,3
10M-50M,152671.75572519083,0.0,427.49999999999994,3508771.3142506466,0.0,0
200M+,219780.21978021978,0.0,370.0,5405403.94448542,0.0,2
200M+,336842.1052631579,10.171052631578945,345.0,6956520.22684343,168.0434417296866,2
200M+,324074.0740740741,0.0,1448.3999999999999,4929576.770482145,0.0,2
200M+,178217.82178217822,0.0,417.59999999999997,3103447.7407848723,0.0,2
200M+,339449.54128440365,0.0,334.79999999999995,6851850.582990632,0.0,2
200M+,170940.17094017094,0.0,752.5999999999999,2816901.011704083,0.0,2
200M+,186915.8878504673,80.64516129032258,713.4,3448275.267538747,1724.1376337693732,2
200M+,169491.5254237288,30.76923076923077,364.79999999999995,3508771.3142506466,350.8771314250646,2
200M+,165289.2561983471,0.0,176.0,4545453.512396929,0.0,2
200M+,175438.59649122806,0.0,148.79999999999995,4166665.798611292,0.0,2
200M+,17307.692307692312,0.0,1076.3999999999999,230769.2011834355,0.0,2
50M-100M,235294.11764705883,8.060000000000002,267.29999999999995,7407404.663924198,298.5184079561451,0
50M-100M,277777.77777777775,3.728395061728392,464.0,3448275.267538747,52.068956539835085,0
50M-100M,277777.77777777775,2.639534883720927,459.0,3703703.017832774,42.03702925240202,0
50M-100M,224719.1011235955,7.092198581560282,574.0,4878047.5907201,243.90237953600501,0
50M-100M,208333.33333333334,0.0,1085.6000000000001,3389829.9339271295,0.0,0
50M-100M,389610.3896103896,3.8555555555555543,560.6999999999999,4761904.006046983,55.07935633661009,0
50M-100M,666666.6666666666,52.75,10.499999999999886,5714284.081633119,60.28569706122937,0
50M-100M,215053.7634408602,0.0,257.5999999999999,8695648.393196352,0.0,0
50M-100M,200000.0,0.0,1006.4999999999999,3606556.785810363,0.0,0
50M-100M,145985.401459854,7.045454545454547,655.0,3999999.20000016,185.99996280000744,0
50M-100M,161290.32258064515,0.0,159.5,3636362.975206732,0.0,0
50M-100M,215053.7634408602,0.0,266.6,3225805.9313216237,0.0,0
50M-100M,173913.04347826086,0.0,688.2,3225805.9313216237,0.0,0
50M-100M,204081.6326530612,43.956043956043956,531.0,3389829.9339271295,677.9659867854259,0
50M-100M,190476.19047619047,29.940119760479043,2097.9,3174602.670697989,1587.3013353489944,3
50M-100M,157480.3149606299,0.0,247.89999999999998,2985074.1813322115,0.0,0
50M-100M,174825.17482517482,0.0,2137.5,3333332.888888948,0.0,3
50M-100M,192233.00970873787,89.171974522293,1029.6,2999999.5454546143,2121.211799816394,3
50M-100M,192307.6923076923,0.0,2197.5,2666666.3111111587,0.0,3
50M-100M,306122.44897959183,0.0,1677.6000000000001,4166666.0879630432,0.0,3
50M-100M,119565.21739130432,56.53710247349823,1353.6,2291666.1892362107,3333.3326388890337,3
50M-100M,162601.62601626015,0.0,376.20000000000005,3030302.5711662774,0.0,0
50M-100M,126582.27848101268,0.0,134.0,2985074.1813322115,0.0,0
50M-100M,156250.0,30.76923076923077,2462.4,2631578.601108079,1315.7893005540395,3
50M-100M,384615.3846153846,0.0,858.0,6363635.20661178,0.0,0
50M-100M,173913.04347826086,0.0,448.49999999999994,3076922.6035503685,0.0,0
50M-100M,198019.801980198,0.0,677.5999999999999,3571427.9336735834,0.0,0
50M-100M,176991.15044247787,0.0,1780.2,2898550.3045579265,0.0,3
50M-100M,176991.15044247787,57.142857142857146,1322.3999999999999,2631578.601108079,1315.7893005540395,3
50M-100M,310344.8275862069,0.0,549.9,6923075.14792945,0.0,0
200M+,198019.801980198,19.15625,189.10000000000002,3278687.98710033,100.49178680462512,2
50M-100M,180180.18018018018,0.0,1620.6,2739725.6520923763,0.0,3
50M-100M,190476.19047619047,0.0,527.8,3448275.267538747,0.0,0
50M-100M,183486.2385321101,0.0,1292.0,2941176.0380623476,0.0,3
50M-100M,202020.202020202,6.276595744680851,548.7,3389829.9339271295,99.99998305085035,0
50M-100M,204081.6326530612,0.0,1898.0,3076922.6035503685,0.0,3
50M-100M,192307.6923076923,0.0,1152.0,3124999.511718826,0.0,3
50M-100M,183486.2385321101,63.1578947368421,545.1999999999999,3448275.267538747,1034.4825802616242,0
50M-100M,120000.0,0.0,571.1999999999999,1764705.5363322482,0.0,0
50M-100M,168067.2268907563,0.0,136.0,2941176.0380623476,0.0,0
50M-100M,222222.22222222222,0.0,445.19999999999993,3773584.1936633596,0.0,0
50M-100M,206185.56701030929,24.793388429752067,636.0,3773584.1936633596,566.037629049504,0
50M-100M,291262.1359223301,0.0,576.0,4687499.267578239,0.0,0
50M-100M,449438.202247191,4.1442307692307665,504.70000000000005,8163263.640150277,87.9591657226191,0
50M-100M,188679.24528301886,16.666666666666668,401.20000000000005,2941176.0380623476,147.05880190311734,0
50M-100M,208333.33333333334,0.0,610.6,2816901.011704083,0.0,0
50M-100M,173913.04347826086,0.0,1292.0,2941176.0380623476,0.0,3
50M-100M,192307.6923076923,0.0,695.4,3278687.98710033,0.0,0
50M-100M,433478.0625,17.714285714285715,42.0,1486210.287684244,17.714283183673842,0
50M-100M,357142.85714285716,0.0,471.99999999999994,6779659.867854259,0.0,0
50M-100M,192307.6923076923,0.0,617.4,3174602.670697989,0.0,0
50M-100M,176991.15044247787,7.6516853932584254,519.2,3389829.9339271295,115.42370925021874,0
0-10M,204081.6326530612,35.785714285714285,70.20000000000005,3703703.017832774,92.77776059671112,1
50M-100M,165289.2561983471,0.0,364.0,2857142.44897965,0.0,0
50M-100M,263157.8947368421,0.0,413.99999999999994,4347825.45683689,0.0,0
50M-100M,161290.32258064515,0.0,1155.0,2666666.3111111587,0.0,3
50M-100M,185185.1851851852,4.36036036036036,649.0,3389829.9339271295,82.03388440103652,0
50M-100M,175925.92592592593,72.28915662650603,1204.5,2602739.369487758,1643.835391255426,3
50M-100M,294117.64705882355,5.739130434782613,288.0,3124999.511718826,41.249993554688444,0
50M-100M,194174.7572815534,0.0,297.0,3030302.5711662774,0.0,0
50M-100M,202020.202020202,0.0,2940.6000000000004,2564102.235371508,0.0,3
50M-100M,916666.6666666666,0.01895734597156462,1407.0,4104476.999331791,0.5970148362664531,3
50M-100M,397727.2727272727,9.59090909090909,172.0,8749997.812500546,105.49997362500653,0
50M-100M,156250.0,0.0,1527.6,2631578.601108079,0.0,3
50M-100M,161290.32258064515,0.0,1478.4,2597402.2600776283,0.0,3
50M-100M,238095.2380952381,3.448717948717949,446.59999999999997,3448275.267538747,46.379302348396095,0
50M-100M,198019.801980198,4.890243902439025,453.59999999999997,3571427.9336735834,71.60713007015534,0
50M-100M,204081.6326530612,12.195121951219512,429.3,3773584.1936633596,188.67920968316798,0
50M-100M,190476.19047619047,44.84304932735426,1642.8000000000002,2702702.3374726567,1351.3511687363284,3
0-10M,88888.88888888885,35.714285714285715,178.20000000000005,3030302.5711662774,151.5151285583138,1
50M-100M,175675.67567567568,0.0,961.0,3145160.783038583,0.0,0
50M-100M,284090.9090909091,0.0,210.89999999999998,13157887.811637996,0.0,0
50M-100M,306818.1818181818,0.0,609.9,4736841.274238372,0.0,0
50M-100M,212765.95744680852,0.0,224.39999999999998,3030302.5711662774,0.0,0
50M-100M,170940.17094017094,0.0,906.0,3333332.77777787,0.0,0
50M-100M,210526.31578947368,34.48275862068966,1762.8999999999999,3278687.98710033,1639.3439935501651,3
50M-100M,404040.404040404,9.259740259740262,364.79999999999995,8333331.597222584,148.54163572049254,0
50M-100M,208333.33333333334,0.0,930.0,3225805.9313216237,0.0,0
50M-100M,204081.6326530612,14.397058823529413,502.5,2666666.3111111587,130.53331592889117,0
50M-100M,162601.62601626015,0.0,226.79999999999995,3174602.670697989,0.0,0
50M-100M,297029.702970297,6.553333333333335,1057.8999999999999,4225351.517556124,138.45068472525566,0
50M-100M,215686.27450980392,0.0,1029.6,3333332.828282905,0.0,0
50M-100M,212765.95744680852,15.03076923076923,390.4,3278687.98710033,160.16390816985108,0
50M-100M,196078.431372549,0.0,1407.0,2985074.1813322115,0.0,3
50M-100M,203703.7037037037,0.0,632.8,3928570.727040942,0.0,0
50M-100M,215053.7634408602,74.0,21.499999999999886,4651161.709032161,103.25578994051386,0
50M-100M,196078.431372549,0.0,1587.2,3124999.511718826,0.0,3
50M-100M,194174.7572815534,0.0,972.6999999999999,2816901.011704083,0.0,0
50M-100M,173913.04347826086,0.0,1348.2,3174602.670697989,0.0,3
50M-100M,208333.33333333334,0.0,769.6,2702702.3374726567,0.0,0
50M-100M,204081.6326530612,3.792682926829265,494.09999999999997,3278687.98710033,50.98359819941027,0
50M-100M,188679.24528301886,40.714285714285715,120.0,3333332.77777787,142.4999762500039,0
0-10M,198019.801980198,0.0,469.2,2941176.0380623476,0.0,1
0-10M,180180.18018018018,0.0,1128.8,2941176.0380623476,0.0,1
0-10M,212121.21212121213,62.11180124223603,1152.0,2916666.26157413,1388.888695987681,1
0-10M,227272.72727272726,0.0,60.799999999999955,10526310.249310397,0.0,1
0-10M,397590.3614457831,9.260273972602743,396.0,5999998.909091108,122.90906856198751,1
0-10M,219780.21978021978,4.314814814814817,238.5,4444443.456790343,51.77776627160756,1
0-10M,185185.1851851852,11.999999999999996,478.79999999999995,3174602.670697989,146.66664338624707,1
0-10M,129870.12987012987,34.25,105.0,2857142.44897965,78.28570310204248,1
0-10M,259740.25974025973,10.8125,86.79999999999995,7142854.5918376455,123.57138443879126,1
0-10M,181818.18181818182,0.0,325.0,3999999.20000016,0.0,1
0-10M,380952.38095238095,0.0,195.0,2133333.048888927,0.0,1
0-10M,144578.31325301205,17.32608695652174,193.5,2790697.025419296,185.34879410493159,1
0-10M,220000.0,0.0,799.8000000000001,3548386.524453786,0.0,1
0-10M,229885.0574712644,14.35593220338983,307.4,3773584.1936633596,159.81129060164346,1
0-10M,64935.06493506493,5.846153846153847,762.2,1351351.1687363284,82.16215105916876,1
0-10M,87000.00000000003,0.0,1647.1999999999998,1225351.9400912756,0.0,3
0-10M,172413.7931034483,111.11111111111111,835.2,2777777.3919753623,1805.5553047839853,1
0-10M,212765.95744680852,6.711409395973156,340.4,8695648.393196352,434.7824196598176,1
0-10M,180180.18018018018,12.499999999999996,505.6,3124999.511718826,156.24997558594134,1
0-10M,200000.0,0.0,1018.6999999999999,3278687.98710033,0.0,1
0-10M,160000.0,0.0,2450.0,2857142.44897965,0.0,3
0-10M,175438.59649122806,37.34615384615385,162.5,3076922.6035503685,149.38459240237023,1
0-10M,168067.2268907563,0.0,693.0,2857142.44897965,0.0,1
0-10M,148148.14814814815,0.0,1617.0,2857142.44897965,0.0,3
0-10M,215053.7634408602,0.0,583.1,4081631.8200751385,0.0,1
0-10M,175438.59649122806,0.0,1255.8,2898550.3045579265,0.0,1
0-10M,169354.83870967742,52.84552845528455,1837.5,2799999.6266667163,1733.333102222253,3
0-10M,175438.59649122806,3.357142857142854,476.1,2898550.3045579265,34.05796607855564,1
0-10M,161290.32258064515,37.03703703703704,117.0,4444443.456790343,222.22217283951716,1
0-10M,19230.76923076925,0.0,1243.2,270270.2337472653,0.0,1
0-10M,169491.5254237288,0.0,189.0,2857142.44897965,0.0,1
0-10M,250000.0,8.310344827586203,78.39999999999998,7142854.5918376455,86.0713978316436,1
0-10M,320000.0,14.705882352941174,475.7,5633802.023408166,140.84505058520415,1
0-10M,208695.65217391305,4.265957446808507,595.2,3749999.4140625913,62.65624020996245,1
0-10M,227272.72727272726,28.655172413793103,187.60000000000002,2985074.1813322115,124.02983223435342,1
0-10M,81967.21311475406,0.0,694.3,1886792.0968316793,0.0,1
0-10M,198019.801980198,20.227272727272727,130.20000000000005,3225805.9313216237,71.77418197190616,1
0-10M,198019.801980198,0.0,882.0,3174602.670697989,0.0,1
0-10M,186915.8878504673,39.9,57.60000000000002,3124999.511718826,62.3437402587906,1
0-10M,930232.5581395349,11.904761904761905,539.5,12307690.414201474,153.8461301775185,1
0-10M,186915.8878504673,0.0,703.8,3921567.8585161064,0.0,1
0-10M,220000.0,5.046511627906973,231.0,3999999.2727274047,39.454538280993006,1
0-10M,700000.0,0.0,482.40000000000003,2916666.26157413,0.0,1
0-10M,181818.18181818182,0.0,496.8,3703703.017832774,0.0,1
0-10M,94400.94339622642,0.0,798.0,1755526.0078024543,0.0,1
0-10M,1857.1428571428405,0.350877192982459,439.40000000000003,2499.999519230798,5.769229659763596,1
0-10M,245098.03921568627,10.466666666666669,179.79999999999995,4032257.41415203,50.64515312174933,1
0-10M,204081.6326530612,0.0,194.29999999999995,2985074.1813322115,0.0,1
0-10M,240963.85542168675,25.0,226.20000000000005,3448275.267538747,172.41376337693737,1
0-10M,130718.954248366,19.333333333333332,14.0,2857142.44897965,8.285713102040972,1
0-10M,204081.6326530612,23.33333333333333,9.600000000000023,4166665.798611292,14.583330295139604,1
0-10M,190476.19047619047,0.0,237.60000000000002,2777777.3919753623,0.0,1
0-10M,208333.33333333334,0.0,358.4,3571427.9336735834,0.0,1
0-10M,155200.0,0.0,1072.5,2586666.321777824,0.0,1
0-10M,108695.65217391303,0.0,1184.0,2702702.3374726567,0.0,1
10M-50M,93220.33898305084,0.0,736.0,2749999.6562500433,0.0,0
200M+,168141.59292035399,0.0,292.4,2794117.23615923,0.0,2
200M+,210526.31578947368,0.0,407.1,3389829.9339271295,0.0,2
10M-50M,145631.06796116504,45.267489711934154,1742.4,2083333.043981521,1527.777565586449,3
50M-100M,219780.21978021978,0.0,819.5,3636362.975206732,0.0,0
50M-100M,204301.0752688172,0.0,823.1999999999999,3392856.536989904,0.0,0
200M+,115044.24778761066,27.027027027027028,147.60000000000002,3170730.933968065,243.90237953600501,2
50M-100M,300000.0,142.85714285714283,30.0,5399998.920000216,199.99996000000806,0
50M-100M,188118.81188118813,0.0,1104.1,3114753.5877453135,0.0,3
200M+,189473.68421052632,0.0,523.8000000000001,3333332.7160494966,0.0,2
0-10M,137614.67889908256,83.33333333333333,1185.7,2112675.758778062,1971.830708192858,3
0-10M,395348.83720930235,0.0,706.1999999999999,2575757.1854913356,0.0,1
50M-100M,223529.41176470587,13.8125,169.20000000000005,5277776.311728802,184.16661550927347,0
50M-100M,198019.801980198,0.0,2002.0,3076922.6035503685,0.0,3
0-10M,186440.6779661017,13.833333333333336,142.60000000000002,3548386.524453786,53.548378459939045,1
0-10M,189393.9393939394,33.333333333333336,203.0,3571428.0612245626,142.85712244898252,1
0-10M,147286.82170542635,0.0,663.0,2923076.47337285,0.0,1
0-10M,190000.0,96.29629629629628,857.6,2968749.5361328847,2031.2496826172369,1
0-10M,110465.11627906977,18.06451612903226,201.0,2835820.472265601,83.58207707730185,1
0-10M,237113.40206185568,0.0,856.8,3650793.0713026873,0.0,1
0-10M,173553.71900826445,0.0,652.8000000000001,3281249.487304767,0.0,1
0-10M,206521.73913043478,21.636363636363637,57.0,3333332.748538114,41.75437863958268,1
0-10M,163793.10344827586,7.1249999999999964,195.29999999999995,3015872.5371630895,36.19047044595709,1
0-10M,172727.27272727274,9.359375,491.4,2435897.123602933,76.79486194937681,1
200M+,211111.11111111112,0.0,1320.0,3166666.138888977,0.0,2
50M-100M,234567.9012345679,0.0,1855.7,2467532.147073747,0.0,3
50M-100M,154639.17525773196,0.0,1562.4,2419354.448491218,0.0,3
50M-100M,156542.05607476635,5.166666666666664,131.10000000000002,2938595.9756849166,21.75438214835401,0
50M-100M,156779.66101694916,95.54140127388536,1201.2,2402597.0905718063,1948.0516950582214,3
50M-100M,185000.0,67.35751295336787,1228.8000000000002,2890624.548339914,2031.2496826172369,3
